seed,input neurons,output neurons,time,batch size,init time,data generation time,simulation time
2,100,100,1000,16,0.0003039836883544922,0.005802631378173828,0.602874755859375
2,100,100,1000,32,0.0003077983856201172,0.010805606842041016,0.6006741523742676
2,100,100,1000,64,0.00031757354736328125,0.02092456817626953,0.6068964004516602
2,100,100,1000,128,0.000385284423828125,0.04125690460205078,0.6151993274688721
2,100,100,1000,256,0.0003387928009033203,0.0795903205871582,0.6203479766845703
2,100,100,1000,512,0.0004062652587890625,0.1552746295928955,0.8407618999481201
2,100,100,1000,1024,0.0004458427429199219,0.3143885135650635,1.4767217636108398
3,100,100,1000,1,0.00033855438232421875,0.0012247562408447266,0.5920970439910889
3,100,100,1000,2,0.0003085136413574219,0.0015437602996826172,0.6026902198791504
3,100,100,1000,4,0.00034499168395996094,0.0021533966064453125,0.6054604053497314
3,100,100,1000,8,0.0003101825714111328,0.0033724308013916016,0.5995254516601562
3,100,100,1000,16,0.0003039836883544922,0.00569462776184082,0.6039071083068848
3,100,100,1000,32,0.0003123283386230469,0.012133121490478516,0.6022918224334717
3,100,100,1000,64,0.0003180503845214844,0.024300336837768555,0.6066584587097168
3,100,100,1000,128,0.0003192424774169922,0.04816746711730957,0.6107017993927002
3,100,100,1000,256,0.000339508056640625,0.08712506294250488,0.6249809265136719
3,100,100,1000,512,0.0004012584686279297,0.15528225898742676,0.8428521156311035
3,100,100,1000,1024,0.0004482269287109375,0.31452488899230957,1.479703664779663
4,100,100,1000,1,0.00030350685119628906,0.0012822151184082031,0.59220290184021
4,100,100,1000,2,0.0003733634948730469,0.0015759468078613281,0.6024439334869385
4,100,100,1000,4,0.0003161430358886719,0.002195596694946289,0.5972800254821777
4,100,100,1000,8,0.0003063678741455078,0.0033490657806396484,0.5990016460418701
4,100,100,1000,16,0.00036978721618652344,0.005718708038330078,0.6026268005371094
4,100,100,1000,32,0.00030803680419921875,0.010768651962280273,0.6029849052429199
4,100,100,1000,64,0.0003173351287841797,0.02075982093811035,0.6079645156860352
4,100,100,1000,128,0.00032329559326171875,0.04112529754638672,0.6104001998901367
4,100,100,1000,256,0.0003452301025390625,0.07941293716430664,0.625023365020752
4,100,100,1000,512,0.0004131793975830078,0.1549668312072754,0.8462059497833252
4,100,100,1000,1024,0.0004794597625732422,0.3148915767669678,1.4820163249969482
5,100,100,1000,1,0.0003066062927246094,0.0012617111206054688,0.5890390872955322
5,100,100,1000,2,0.00032258033752441406,0.0016062259674072266,0.5976676940917969
5,100,100,1000,4,0.0003075599670410156,0.0022535324096679688,0.5988380908966064
5,100,100,1000,8,0.00030684471130371094,0.0034017562866210938,0.5993831157684326
5,100,100,1000,16,0.00030994415283203125,0.0056917667388916016,0.6023130416870117
5,100,100,1000,32,0.00031876564025878906,0.010615825653076172,0.6019201278686523
5,100,100,1000,64,0.0004353523254394531,0.020404338836669922,0.6094467639923096
5,100,100,1000,128,0.0003228187561035156,0.041344642639160156,0.6073508262634277
5,100,100,1000,256,0.00039196014404296875,0.07959461212158203,0.6205787658691406
5,100,100,1000,512,0.00040841102600097656,0.15595245361328125,0.8456125259399414
5,100,100,1000,1024,0.00044417381286621094,0.31481194496154785,1.4806509017944336
6,100,100,1000,1,0.0003044605255126953,0.0012309551239013672,0.5934469699859619
6,100,100,1000,2,0.0003056526184082031,0.001539468765258789,0.6000237464904785
6,100,100,1000,4,0.0003020763397216797,0.0021674633026123047,0.5958666801452637
6,100,100,1000,8,0.00030541419982910156,0.003336668014526367,0.6025230884552002
6,100,100,1000,16,0.00031638145446777344,0.005779266357421875,0.6012208461761475
6,100,100,1000,32,0.00030803680419921875,0.010344266891479492,0.6040043830871582
6,100,100,1000,64,0.00031185150146484375,0.020598649978637695,0.6055240631103516
6,100,100,1000,128,0.00031876564025878906,0.041245222091674805,0.6103382110595703
6,100,100,1000,256,0.0003364086151123047,0.07943463325500488,0.6197121143341064
6,100,100,1000,512,0.0003883838653564453,0.15476560592651367,0.8407440185546875
6,100,100,1000,1024,0.0004482269287109375,0.31438589096069336,1.4815478324890137
7,100,100,1000,1,0.00030303001403808594,0.001264810562133789,0.5881757736206055
7,100,100,1000,2,0.0003657341003417969,0.0015704631805419922,0.594933032989502
7,100,100,1000,4,0.0003070831298828125,0.0021772384643554688,0.5979447364807129
7,100,100,1000,8,0.0003085136413574219,0.0033698081970214844,0.6023087501525879
7,100,100,1000,16,0.0003066062927246094,0.005742549896240234,0.602283239364624
7,100,100,1000,32,0.0003108978271484375,0.010403633117675781,0.6011850833892822
7,100,100,1000,64,0.00031375885009765625,0.01995110511779785,0.614882230758667
7,100,100,1000,128,0.0003342628479003906,0.04099750518798828,0.6076631546020508
7,100,100,1000,256,0.0003361701965332031,0.07933473587036133,0.6227595806121826
7,100,100,1000,512,0.0004069805145263672,0.15524721145629883,0.8437330722808838
7,100,100,1000,1024,0.00045037269592285156,0.31533312797546387,1.4816253185272217
8,100,100,1000,1,0.0003190040588378906,0.0012650489807128906,0.5919651985168457
8,100,100,1000,2,0.00030350685119628906,0.0017406940460205078,0.6037306785583496
8,100,100,1000,4,0.00030422210693359375,0.002229928970336914,0.6003158092498779
8,100,100,1000,8,0.0003418922424316406,0.0033996105194091797,0.6065804958343506
8,100,100,1000,16,0.00031495094299316406,0.005679130554199219,0.6040973663330078
8,100,100,1000,32,0.0003299713134765625,0.010546684265136719,0.6037774085998535
8,100,100,1000,64,0.0003142356872558594,0.02046823501586914,0.6073851585388184
8,100,100,1000,128,0.0003223419189453125,0.04081916809082031,0.6105756759643555
8,100,100,1000,256,0.0003407001495361328,0.07914257049560547,0.6220834255218506
8,100,100,1000,512,0.0004076957702636719,0.15510010719299316,0.8441212177276611
8,100,100,1000,1024,0.00045013427734375,0.31603550910949707,1.48050856590271
9,100,100,1000,1,0.00030493736267089844,0.0012857913970947266,0.5873630046844482
9,100,100,1000,2,0.00030493736267089844,0.0017185211181640625,0.5995502471923828
9,100,100,1000,4,0.0003437995910644531,0.0022439956665039062,0.5988178253173828
9,100,100,1000,8,0.0003063678741455078,0.0034427642822265625,0.5988569259643555
9,100,100,1000,16,0.0003066062927246094,0.005783796310424805,0.6028430461883545
9,100,100,1000,32,0.0003116130828857422,0.012088298797607422,0.6006929874420166
9,100,100,1000,64,0.00031375885009765625,0.024229764938354492,0.632803201675415
9,100,100,1000,128,0.00033473968505859375,0.048288822174072266,0.6121683120727539
9,100,100,1000,256,0.00037407875061035156,0.07933926582336426,0.6279733180999756
9,100,100,1000,512,0.0004420280456542969,0.1553812026977539,0.8464045524597168
9,100,100,1000,1024,0.00045228004455566406,0.3142709732055664,1.478372573852539
